SPICY,ra,dec,l,b,GaiaDR2,source_id,parallax
84734,277.316661,-13.863251,18.093649,-1.478203,4104383173122839936,4104383173122839936,0.008115692
84833,277.400303,-13.729753,18.249641,-1.488333,4104391045818543104,4104391045818543104,0.6921829127475699
83960,276.651388,-14.138058,17.550269,-1.034264,4104398016539576576,4104398016539576576,1.190746231389415
83912,276.618202,-14.074102,17.591876,-0.975992,4104399326530598784,4104399326530598784,-0.481091745
83963,276.654686,-14.040416,17.638177,-0.991617,4104399768879764864,4104399768879764864,0.3886700034030457
84117,276.778486,-13.890964,17.826406,-1.028364,4104411146280672384,4104411146280672384,-3.984721526
84146,276.798088,-13.850635,17.870965,-1.026442,4104411867832810880,4104411867832810880,
84077,276.750679,-13.835555,17.862889,-0.978681,4104412864265378304,4104412864265378304,
84269,276.911479,-13.784799,17.980478,-1.093297,4104413890740900864,4104413890740900864,-0.395267936
83713,276.451004,-13.910416,17.661055,-0.756153,4104416948750721664,4104416948750721664,-3.363295142
83870,276.585518,-13.923988,17.709935,-0.877983,4104417601591301760,4104417601591301760,
83788,276.493762,-13.738707,17.83232,-0.712781,4104423893762615552,4104423893762615552,0.8238927812543682
83988,276.672097,-13.816545,17.844181,-0.9023,4104424542248210688,4104424542248210688,0.8103547619960076
83946,276.639861,-13.771319,17.869621,-0.853531,4104425641763425152,4104425641763425152,-0.60458652
83958,276.649754,-13.739143,17.902573,-0.847044,4104426161484597760,4104426161484597760,0.6700899869374772
83954,276.646156,-13.610948,18.014389,-0.784228,4104432277518326400,4104432277518326400,0.03971938
84382,277.013749,-13.652395,18.143919,-1.119733,4104440004131587072,4104440004131587072,0.41538904674150345
84391,277.018765,-13.576449,18.213449,-1.088767,4104441653399463552,4104441653399463552,0.7614042232258563
84578,277.208052,-13.529373,18.340602,-1.229894,4104448422271591296,4104448422271591296,0.1627377252743271
84293,276.928512,-13.624729,18.129917,-1.033531,4104451308489516928,4104451308489516928,0.15183048339097355
84203,276.837978,-13.631603,18.082907,-0.958836,4104451793858395904,4104451793858395904,0.5510794856572901
84387,277.014947,-13.551601,18.233732,-1.073936,4104453438800714752,4104453438800714752,0.5844567011466913
84394,277.019752,-13.547068,18.239917,-1.075967,4104453443138553856,4104453443138553856,0.35592493961192784
84353,276.983242,-13.539983,18.229696,-1.041244,4104453679308079488,4104453679308079488,0.4209599812665139
84080,276.752638,-13.540654,18.12481,-0.843089,4104456634256223360,4104456634256223360,-0.30714649
84217,276.849907,-13.531651,18.176793,-0.922603,4104457188338009216,4104457188338009216,0.068201063
84230,276.865635,-13.453604,18.253005,-0.899836,4104458803258124288,4104458803258124288,0.7089246684454827
84455,277.079191,-13.450633,18.352184,-1.082356,4104460379468221184,4104460379468221184,0.12325884232060207
84508,277.132159,-13.346831,18.468063,-1.079792,4104463609273096704,4104463609273096704,0.42755729450964025
87023,278.744479,-13.845755,18.748659,-2.700339,4104524052386289408,4104524052386289408,-0.237773181
87209,278.840858,-13.759058,18.86875,-2.743781,4104530748211358080,4104530748211358080,-1.013619887
85821,278.162746,-13.969346,18.379081,-2.255586,4104542636681182592,4104542636681182592,0.1970754838001898
86447,278.545203,-13.750648,18.744349,-2.48475,4104575999979908352,4104575999979908352,0.078324686
85944,278.235056,-13.663523,18.683119,-2.177117,4104591638049740288,4104591638049740288,
87349,278.906135,-13.532954,19.099046,-2.696558,4104631873288450048,4104631873288450048,0.48865943709770404
87856,279.136146,-13.524085,19.209443,-2.891314,4104635339243864960,4104635339243864960,0.1435894086579738
86942,278.712164,-13.270436,19.245947,-2.408492,4104699454522160768,4104699454522160768,0.21299724718997698
86248,278.448479,-13.244404,19.151078,-2.168564,4104702649980219264,4104702649980219264,1.1166834120318156
86332,278.49427,-13.209233,19.202844,-2.191978,4104703204066621056,4104703204066621056,
85619,278.010744,-13.536947,18.695006,-1.925295,4104762264126553984,4104762264126553984,0.8083798199112933
85365,277.802953,-13.576349,18.566755,-1.76428,4104763157480980480,4104763157480980480,0.18238238486028446
84961,277.510852,-13.632516,18.385609,-1.538514,4104768590681514240,4104768590681514240,0.7125721603753999
84907,277.47688,-13.616991,18.384086,-1.502061,4104771614258883328,4104771614258883328,0.7790817176755502
85210,277.69519,-13.515579,18.572242,-1.643289,4104776321623771392,4104776321623771392,0.1807305394452403
85261,277.729467,-13.439106,18.655497,-1.6375,4104777936531506048,4104777936531506048,0.066447991
85413,277.833892,-13.338437,18.79177,-1.681083,4104780268620867712,4104780268620867712,0.4311743973791208
85896,278.206662,-13.41228,18.893572,-2.036922,4104787591618580224,4104787591618580224,0.4496524227770723
85686,278.061314,-13.351842,18.882039,-1.883578,4104791749093062656,4104791749093062656,-0.521436593
85604,278.000761,-13.019557,19.149796,-1.677994,4104819202581903488,4104819202581903488,0.1947395806910756
84796,277.370994,-13.415826,18.514721,-1.317639,4104822088800415488,4104822088800415488,0.032683767526813574
84739,277.321097,-13.442703,18.468399,-1.287092,4104824523973791232,4104824523973791232,1.9791875183528898
84767,277.340138,-13.369444,18.541916,-1.269544,4104825417327411072,4104825417327411072,
84755,277.33306,-13.355199,18.551348,-1.256839,4104827655043074944,4104827655043074944,0.1360680527238845
84818,277.38439,-13.296395,18.626623,-1.273844,4104828303544388352,4104828303544388352,-0.039127357
84526,277.152472,-13.175858,18.628701,-1.017931,4104845552121857280,4104845552121857280,0.1954155800581284
84606,277.233329,-13.127688,18.707924,-1.065319,4104846037538355968,4104846037538355968,1.5233804685822447
84867,277.441139,-13.047676,18.872692,-1.207567,4104850572992661632,4104850572992661632,-1.444620843
85333,277.782464,-12.91744,19.142126,-1.44215,4104869951897322496,4104869951897322496,0.6230150241678737
84981,277.530217,-12.890026,19.052659,-1.211483,4104879710067772416,4104879710067772416,
85020,277.557435,-12.870111,19.082602,-1.225781,4104879847524814848,4104879847524814848,
85221,277.706166,-12.857621,19.160787,-1.348544,4104882866803261824,4104882866803261824,-0.410735781
85350,277.795687,-12.751618,19.295177,-1.376939,4104885723020318208,4104885723020318208,0.6479159599904382
86498,278.561943,-12.99421,19.42426,-2.15167,4104900703810287872,4104900703810287872,-0.76370565
85752,278.117306,-12.825549,19.374426,-1.689286,4104962512673766912,4104962512673766912,-0.133423006
85863,278.188398,-12.596651,19.609616,-1.645286,4104975745548602112,4104975745548602112,1.9217062488581238
85572,277.963901,-12.704944,19.412406,-1.500903,4104979044081987584,4104979044081987584,0.672870506
85621,278.012659,-12.427904,19.680214,-1.415222,4104993578223718528,4104993578223718528,
55729,262.524136,-26.235997,0.444122,4.349764,4109688355384569472,4109688355384569472,
55911,262.620809,-26.182478,0.536629,4.306425,4109712235445020928,4109712235445020928,-0.011772723
56393,263.009197,-25.80846,1.041879,4.217609,4110100908467395584,4110100908467395584,
56642,263.20401,-25.657541,1.264481,4.152139,4110108948647216512,4110108948647216512,
56534,263.108216,-25.614735,1.253573,4.247914,4110111564278706048,4110111564278706048,
56538,263.10988,-25.499534,1.351426,4.309164,4110114622295604224,4110114622295604224,
56774,263.327364,-25.30399,1.622976,4.249964,4110141487322132352,4110141487322132352,-0.203169516
57105,263.575381,-25.310607,1.7388,4.057686,4110144270461220992,4110144270461220992,
56959,263.45553,-25.283077,1.703415,4.163769,4110146748671020416,4110146748671020416,-0.627048663
57478,263.847161,-25.105053,2.045138,3.961072,4110247147847446784,4110247147847446784,0.028710620351726703
67352,267.842255,-21.275437,7.238141,2.833478,4118684216013127936,4118684216013127936,-0.047478216
67614,268.032361,-20.878291,7.670847,2.8827,4118712184843808640,4118712184843808640,0.4705999575941651
67800,268.178235,-20.674486,7.915979,2.868575,4118745548088409216,4118745548088409216,0.096252364
68367,268.599858,-20.581667,8.195905,2.575086,4119108455695315200,4119108455695315200,-0.617973923
68479,268.671402,-20.560801,8.247751,2.527764,4119108730573146752,4119108730573146752,-0.251429497
68318,268.564886,-20.585219,8.1763,2.601561,4119109967523858048,4119109967523858048,-0.251571749
68227,268.48723,-20.563939,8.157944,2.675061,4119110925224856320,4119110925224856320,0.070154454
68991,269.030833,-19.874787,9.011085,2.581181,4119170749907737472,4119170749907737472,0.2128027848121067
69657,269.49221,-19.775259,9.314705,2.255192,4119258019264249728,4119258019264249728,0.14627191106877796
69130,269.132113,-19.781267,9.139898,2.545631,4119266785287606528,4119266785287606528,-2.051439164
70090,269.823152,-19.506601,9.703204,2.118758,4119291588729754624,4119291588729754624,-0.034874608
70166,269.867667,-19.474285,9.752137,2.098408,4119292928752673280,4119292928752673280,0.6285328027533162
69968,269.734853,-19.521723,9.648648,2.183436,4119294028271099648,4119294028271099648,-0.092361109
68958,269.002517,-19.490762,9.33028,2.796878,4119330243430068480,4119330243430068480,-0.362450059
68812,268.895838,-19.413874,9.346326,2.922469,4119343471942229888,4119343471942229888,0.084032909
69348,269.303258,-19.238946,9.690728,2.677356,4119358590221149568,4119358590221149568,0.35072624366979455
69308,269.272801,-19.047589,9.842259,2.797922,4119379412227582080,4119379412227582080,0.594293838
69285,269.258928,-19.035245,9.8464,2.81545,4119379485295150848,4119379485295150848,-0.086636741
70624,270.130534,-19.293322,10.032468,1.972914,4143314887001135488,4143314887001135488,
70879,270.245484,-19.229941,10.141327,1.910017,4143321247879971456,4143321247879971456,0.3460728389017724
70747,270.191898,-19.059427,10.264511,2.038397,4143328738271097472,4143328738271097472,
70289,269.934924,-18.933519,10.253418,2.311836,4143346016925845120,4143346016925845120,1.132208649106388
70302,269.94353,-18.928787,10.261573,2.307117,4143346016925853312,4143346016925853312,
70432,270.019631,-18.88695,10.33367,2.265358,4143346433568518144,4143346433568518144,
71061,270.345257,-19.135231,10.270318,1.874953,4143346910277940480,4143346910277940480,-0.347595469
71285,270.485711,-19.014787,10.440694,1.819014,4143349697744227072,4143349697744227072,0.1157543172157071
70779,270.210962,-18.993033,10.331165,2.0556,4143352648351910656,4143352648351910656,0.6678136066491526
70869,270.242335,-18.959488,10.375023,2.046417,4143353163747997824,4143353163747997824,0.9291457325865591
70861,270.239794,-18.960959,10.372554,2.047778,4143353163751704064,4143353163751704064,
71220,270.44184,-18.914574,10.507406,1.904561,4143360039994246656,4143360039994246656,1.1407788263677732
71179,270.417394,-18.811427,10.585729,1.975603,4143361959845740672,4143361959845740672,0.2743879062767579
70833,270.22845,-18.90001,10.420243,2.087258,4143365430178292736,4143365430178292736,1.5181976453519288
70908,270.261001,-18.883959,10.449447,2.068433,4143366735849256064,4143366735849256064,0.19543139853864372
71045,270.337595,-18.850674,10.514253,2.021886,4143367319964879488,4143367319964879488,-1.04936698
70991,270.299225,-18.79735,10.542676,2.079814,4143368453837120896,4143368453837120896,
70530,270.077259,-18.892202,10.356153,2.2154,4143368900512601984,4143368900512601984,
70559,270.096084,-18.885657,10.370674,2.203172,4143369042277591296,4143369042277591296,0.7941676049992882
70554,270.092392,-18.852922,10.397398,2.222425,4143369347189213440,4143369347189213440,
70764,270.204132,-18.802371,10.493755,2.155569,4143371202615192704,4143371202615192704,-0.884126544
70662,270.145763,-18.812338,10.457719,2.198644,4143371305694346368,4143371305694346368,
70784,270.211972,-18.789487,10.508634,2.155494,4143371580573235072,4143371580573235072,
70600,270.118919,-18.751794,10.497763,2.250705,4143372508286082688,4143372508286082688,0.9725998082174332
70989,270.298543,-18.766092,10.569546,2.095828,4143374638585090560,4143374638585090560,0.4988974107901811
71084,270.359925,-18.730889,10.628913,2.062692,4143374982187466368,4143374982187466368,0.076165134
71048,270.338585,-18.718537,10.629668,2.086367,4143375188345880832,4143375188345880832,0.34928678471120417
71032,270.33142,-18.650994,10.685073,2.125642,4143380101789208320,4143380101789208320,0.06849238
71038,270.336099,-18.561356,10.765253,2.166075,4143381785416933120,4143381785416933120,0.3479965824600925
71065,270.348226,-18.552091,10.778998,2.160656,4143381888496157824,4143381888496157824,1.1361651363599912
69800,269.619422,-19.042765,10.010094,2.516375,4143384023097156096,4143384023097156096,-0.419831206
69766,269.590572,-18.927242,10.096768,2.597569,4143390001719176192,4143390001719176192,-0.00861052
70114,269.83521,-18.961769,10.182005,2.379669,4143391028183031936,4143391028183031936,0.5449813435816354
70195,269.88718,-18.9122,10.249501,2.361625,4143391612298619264,4143391612298619264,0.7354255048007025
70037,269.782523,-18.953795,10.164145,2.426872,4143391921536195456,4143391921536195456,1.4110439619790183
70359,269.970405,-18.82901,10.360901,2.334544,4143393811322834560,4143393811322834560,-0.069316322
70183,269.880255,-18.867371,10.28519,2.389572,4143394154920146560,4143394154920146560,0.43395492617391784
69959,269.726225,-18.786676,10.282766,2.556186,4143397350376679168,4143397350376679168,0.19030778359810147
69983,269.746904,-18.699333,10.36837,2.582625,4143411064239339904,4143411064239339904,0.48388168531460085
69856,269.651698,-18.532491,10.468349,2.743878,4143417175938102656,4143417175938102656,0.6785045293591759
70648,270.142095,-18.608677,10.633081,2.302497,4143427312069550336,4143427312069550336,1.488453157034632
70876,270.244707,-18.525194,10.753853,2.259272,4143429481047037440,4143429481047037440,0.8828030454447429
70611,270.122533,-18.456393,10.756314,2.394003,4143433806060993280,4143433806060993280,-0.026442504
70147,269.859531,-18.625976,10.485163,2.526469,4143435420967641088,4143435420967641088,-0.029065453
69935,269.707546,-18.544707,10.484107,2.691867,4143440334410750848,4143440334410750848,
70461,270.033972,-18.351736,10.80566,2.518839,4143447378160873344,4143447378160873344,0.15423497470859804
70391,269.99062,-18.261157,10.863996,2.599475,4143451917970513536,4143451917970513536,-0.166013797
72008,270.803645,-18.697671,10.865078,1.713394,4143455040374794880,4143455040374794880,
71710,270.656774,-18.568723,10.908872,1.898003,4143460606652764160,4143460606652764160,0.678647318
72279,270.960738,-18.556492,11.061265,1.653097,4143463806400182912,4143463806400182912,0.9674023801839442
72357,270.999322,-18.529573,11.102689,1.634436,4143464248785333504,4143464248785333504,-0.236481671
71441,270.549208,-18.563784,10.862905,1.989169,4143471842287106304,4143471842287106304,-1.473390971
71184,270.419639,-18.333625,11.002588,2.209611,4143526890886807296,4143526890886807296,1.0291758449609805
71119,270.379068,-18.301621,11.011417,2.258905,4143530189421926912,4143530189421926912,
71096,270.366836,-17.942347,11.318388,2.446364,4143557539778244736,4143557539778244736,0.2815657946543899
69261,269.243873,-18.767466,10.071491,2.961639,4143594545269530624,4143594545269530624,1.092430886547709
69392,269.331761,-18.595494,10.262316,2.975417,4143600588230385152,4143600588230385152,0.018681648
69337,269.299904,-18.601113,10.242344,2.998772,4143600622589733760,4143600622589733760,0.9790994246775272
69330,269.29757,-18.600817,10.241494,3.000836,4143601382793147008,4143601382793147008,
69356,269.309039,-18.54621,10.294307,3.018686,4143601829466956416,4143601829466956416,0.489366512
69691,269.527742,-18.526307,10.415135,2.848886,4143605437306978304,4143605437306978304,0.23253157402191477
69466,269.385165,-18.550902,10.326307,2.953805,4143606738623591808,4143606738623591808,
69579,269.440094,-18.541201,10.360736,2.913508,4143606914775756160,4143606914775756160,1.6405798944960588
69542,269.41947,-18.552153,10.341467,2.924994,4143606944782045184,4143606944782045184,0.2848096737897662
69574,269.437466,-18.533788,10.365926,2.919364,4143606979132903424,4143606979132903424,-0.237182848
69547,269.423861,-18.536146,10.357438,2.929369,4143606979141787008,4143606979141787008,
69545,269.42278,-18.535682,10.357329,2.930489,4143606983428994304,4143606983428994304,
69595,269.447207,-18.53049,10.373399,2.913003,4143607013501543424,4143607013501543424,-0.631447958
69594,269.447114,-18.534252,10.37009,2.911203,4143607017790137088,4143607017790137088,
69661,269.495274,-18.502233,10.420675,2.887575,4143608662760119552,4143608662760119552,-0.009035017
69957,269.724655,-18.437317,10.585464,2.731181,4143629042448589440,4143629042448589440,-0.103810533
69852,269.650033,-18.421205,10.564212,2.800614,4143630068877217792,4143630068877217792,0.6969588953905286
69860,269.653552,-18.407297,10.577954,2.804636,4143630171965885824,4143630171965885824,-0.294839432
69844,269.644666,-18.394239,10.585096,2.818447,4143630378114889344,4143630378114889344,0.5832652010140092
69850,269.647876,-18.396044,10.585045,2.814906,4143630382478662144,4143630382478662144,
69842,269.644645,-18.387979,10.590523,2.821578,4143630446844341760,4143630446844341760,-0.410262596
69978,269.742733,-18.294758,10.717849,2.787147,4143632680227795712,4143632680227795712,0.25324799101923195
69655,269.490201,-18.374082,10.529526,2.955605,4143634088976545792,4143634088976545792,1.4591698765031615
76028,272.759706,-16.961595,13.288493,0.931522,4144062383114117504,4144062383114117504,0.18844988040958116
76029,272.760523,-16.960951,13.289434,0.931147,4144062387423490176,4144062387423490176,0.5926389411221694
76366,272.927954,-16.766295,13.537213,0.884394,4145567481402414336,4145567481402414336,0.5256519408811884
76143,272.825336,-16.76375,13.492161,0.971753,4145570264541366016,4145570264541366016,0.6095927188762842
76068,272.783162,-16.725988,13.505814,1.025331,4145571364053102208,4145571364053102208,0.9052381953666293
76065,272.781309,-16.685705,13.540269,1.046286,4145572046945590656,4145572046945590656,0.6517234234732409
76448,272.976283,-16.770324,13.555932,0.841883,4145572566643623168,4145572566643623168,0.47421373392658067
76456,272.979185,-16.72131,13.600253,0.863008,4145573528716364800,4145573528716364800,0.29058936368068966
76386,272.943213,-16.698339,13.603831,0.904261,4145573872313831936,4145573872313831936,0.5177980693145935
76469,272.985262,-16.698261,13.623265,0.868983,4145574009752727808,4145574009752727808,0.7063017078601234
76407,272.9516,-16.668386,13.633961,0.911619,4145577239568959872,4145577239568959872,0.6209424148962219
76524,273.01198,-16.622717,13.701823,0.882842,4145578987601960064,4145578987601960064,0.657328076
76499,272.998417,-16.57402,13.738287,0.917642,4145579747829867520,4145579747829867520,0.7099026082281661
76356,272.919977,-16.562223,13.712483,0.989239,4145580327626814336,4145580327626814336,0.6123574037083862
76225,272.861047,-16.587295,13.663324,1.026694,4145590429389826176,4145590429389826176,0.6641446129196058
76261,272.880932,-16.553654,13.701992,1.026172,4145590639866458496,4145590639866458496,1.0462378352149058
76213,272.855613,-16.541083,13.701334,1.053497,4145590910426282240,4145590910426282240,0.3147546084618762
76689,273.110223,-16.514412,13.842061,0.852269,4145603662208262400,4145603662208262400,0.794004118
76739,273.144531,-16.488253,13.880803,0.835967,4145603760973502208,4145603760973502208,0.659216283
76722,273.136538,-16.475287,13.888501,0.848914,4145604035855341312,4145604035855341312,
76704,273.118877,-16.448835,13.903579,0.876469,4145606342248678656,4145606342248678656,-0.170292956
76939,273.290039,-16.323671,14.092185,0.792411,4145612797585054592,4145612797585054592,0.26498390777143166
76892,273.26588,-16.315855,14.087932,0.816506,4145613523436152576,4145613523436152576,1.0294815817733174
77074,273.380851,-16.290752,14.16284,0.731672,4145614588605709696,4145614588605709696,0.5828650263178391
76570,273.037128,-16.432251,13.880472,0.953208,4145616821969709312,4145616821969709312,
76507,273.001931,-16.400658,13.89196,0.997997,4145617161275287808,4145617161275287808,
76443,272.971026,-16.415006,13.865126,1.0171,4145617504866998016,4145617504866998016,0.4152405500990152
76383,272.939239,-16.409986,13.854868,1.04625,4145617642303013632,4145617642303013632,0.5836661089446701
76415,272.9539,-16.398664,13.87156,1.039361,4145617779745876352,4145617779745876352,
76669,273.098596,-16.090786,14.208378,1.065419,4145633104191224704,4145633104191224704,1.3206048628607807
77597,273.619045,-16.205679,14.34694,0.571536,4145706638319593088,4145706638319593088,0.39290478099539755
77727,273.653392,-16.151616,14.410197,0.568383,4145707458658461696,4145707458658461696,1.039260358046204
78048,273.760402,-16.054194,14.544887,0.52455,4145715571891499776,4145715571891499776,0.5028244401914262
77986,273.729483,-16.053468,14.531345,0.551008,4145716293446052864,4145716293446052864,
77981,273.727484,-16.048449,14.534839,0.555092,4145716362130274560,4145716362130274560,
78014,273.742808,-15.984199,14.598332,0.572811,4145717182475453184,4145717182475453184,-0.455242731
77563,273.605737,-16.074417,14.456148,0.645483,4145717496002020096,4145717496002020096,
77584,273.613255,-16.052324,14.47901,0.649692,4145717800950221184,4145717800950221184,
77481,273.571468,-15.983304,14.520449,0.717956,4145719385786747904,4145719385786747904,
78039,273.757693,-15.936536,14.64705,0.582978,4145720377921118208,4145720377921118208,1.2094713754272188
77949,273.716683,-15.952059,14.614589,0.610222,4145720412290842752,4145720412290842752,
77922,273.708417,-15.925048,14.634532,0.6301,4145721271284298112,4145721271284298112,
77917,273.707782,-15.915353,14.64276,0.635264,4145721378648892544,4145721378648892544,
77182,273.436017,-16.006172,14.438088,0.821372,4145725669330212224,4145725669330212224,0.22492188369225447
76860,273.241501,-16.053878,14.306651,0.962636,4145726493963818752,4145726493963818752,0.5165648244854387
77095,273.392008,-15.915821,14.497173,0.901767,4145729448901843584,4145729448901843584,-0.939170367
76979,273.309401,-15.947653,14.43118,0.956256,4145729693744853504,4145729693744853504,0.6027229588055302
76962,273.301712,-15.932082,14.441307,0.970206,4145729934263057664,4145729934263057664,1.9157171361373535
77201,273.448685,-15.829917,14.598703,0.895011,4145736840570420736,4145736840570420736,-1.736530558
77273,273.4759,-15.79643,14.640642,0.888036,4145738382435004928,4145738382435004928,0.6042796582570782
78034,273.754353,-15.885178,14.690655,0.610306,4145745013864096128,4145745013864096128,0.4440600920933433
78193,273.868,-15.85084,14.772974,0.530597,4145745975926657664,4145745975926657664,0.6421736084659717
78313,273.916879,-15.804662,14.835984,0.511261,4145746628771915648,4145746628771915648,-1.388996441
78157,273.838478,-15.745457,14.852074,0.605806,4145748003151971712,4145748003151971712,0.5688657545647303
78791,274.166501,-15.742813,15.004709,0.329422,4145750923747039104,4145750923747039104,0.2781196284656885
78677,274.103944,-15.690307,15.022265,0.407364,4145751924467716992,4145751924467716992,0.11499195514149099
77856,273.687004,-15.78876,14.744461,0.713261,4145758242353664128,4145758242353664128,0.19234339181660262
77976,273.726025,-15.63551,14.897069,0.753403,4145764427107793792,4145764427107793792,0.622265045
77634,273.628652,-15.658239,14.832325,0.824939,4145764736342271872,4145764736342271872,0.5688934729880617
78211,273.875536,-15.698445,14.910408,0.596858,4145765805800404864,4145765805800404864,
78222,273.880173,-15.641036,14.963009,0.620294,4145766660500460288,4145766660500460288,0.7263745726029115
78445,273.981451,-15.569789,15.072125,0.568467,4145768795100404480,4145768795100404480,
77936,273.712517,-15.569006,14.949306,0.796575,4145771539577161216,4145771539577161216,0.2822487447813416
78253,273.891568,-15.529718,15.066111,0.663692,4145772505949769216,4145772505949769216,0.6341655458835024
78241,273.886881,-15.433333,15.148703,0.713592,4145774258327519104,4145774258327519104,0.33907828432944664
77007,273.33377,-15.676558,14.680422,1.065525,4145790265632040320,4145790265632040320,0.7402053535795979
77543,273.598473,-15.594131,14.874766,0.881097,4145812255866953600,4145812255866953600,0.2663201119385429
77877,273.693167,-15.473033,15.02475,0.858767,4145820197288666240,4145820197288666240,-1.824473398
77911,273.705342,-15.355636,15.133527,0.904486,4145825385611782912,4145825385611782912,-0.271853008
78056,273.765468,-15.338465,15.176287,0.861722,4145825832300531712,4145825832300531712,0.8506198094737638
77276,273.476798,-15.418423,14.973073,1.068069,4145830195970921088,4145830195970921088,0.38247457987328726
79190,274.299627,-15.582818,15.206396,0.292644,4146129087015193216,4146129087015193216,
79156,274.288049,-15.566246,15.215685,0.310328,4146129847217293952,4146129847217293952,0.16737863645436604
78760,274.149697,-15.500661,15.210057,0.458781,4146132905238050304,4146132905238050304,
79581,274.402332,-15.540112,15.290944,0.225825,4146135241695759616,4146135241695759616,0.6067584526291058
79026,274.251775,-15.377893,15.36484,0.430547,4146141181637470464,4146141181637470464,0.6947171654248456
79233,274.308515,-15.387191,15.382637,0.377986,4146141250363343872,4146141250363343872,
79498,274.379663,-15.31334,15.480206,0.352647,4146143144441065984,4146143144441065984,
79323,274.328984,-15.323761,15.447836,0.390725,4146143277581745536,4146143277581745536,0.6329571758982764
79600,274.408192,-15.307923,15.498028,0.330994,4146143488054153856,4146143488054153856,0.3821473625305413
78453,273.986316,-15.480546,15.152839,0.606836,4146145407891029504,4146145407891029504,0.6628509801257946
78804,274.171648,-15.387936,15.319292,0.493753,4146147164546347520,4146147164546347520,0.5396139062165279
78737,274.138003,-15.372911,15.317089,0.529436,4146147950512212992,4146147950512212992,0.5711082604822225
78398,273.957439,-15.331558,15.270605,0.702258,4146150561846232064,4146150561846232064,0.41247346598960616
78562,274.040262,-15.281302,15.352835,0.655928,4146152657796983424,4146152657796983424,1.9249178568140624
79098,274.273208,-15.346097,15.402638,0.427461,4146153383643561984,4146153383643561984,
78779,274.160195,-15.217398,15.464087,0.584536,4146158984278235392,4146158984278235392,
80512,274.640491,-15.330282,15.584508,0.123106,4146162282819822336,4146162282819822336,
80213,274.563309,-15.32268,15.555954,0.192267,4146162862638983040,4146162862638983040,
80063,274.536802,-15.221178,15.633228,0.262875,4146167054518817024,4146167054518817024,0.572335862
79647,274.425764,-15.239881,15.565971,0.348344,4146167466841589120,4146167466841589120,0.5797245205271129
79805,274.472553,-15.239787,15.58746,0.308642,4146167642938809984,4146167642938809984,
80305,274.587042,-15.208967,15.666947,0.225964,4146168398866637440,4146168398866637440,
79972,274.51507,-15.155908,15.680767,0.312272,4146169768938648320,4146169768938648320,1.113918483015361
81076,274.778223,-15.093843,15.855692,0.117878,4146173999490691584,4146173999490691584,-0.718566807
81040,274.769337,-15.031287,15.906755,0.155019,4146177809117671680,4146177809117671680,-0.466112867
79383,274.346254,-15.190573,15.572977,0.439275,4146180356055190784,4146180356055190784,0.6926790798272348
79325,274.329152,-15.184877,15.570157,0.456506,4146180562213633920,4146180562213633920,
79221,274.30629,-15.086814,15.645994,0.522481,4146185230826585344,4146185230826585344,-0.255850184
80129,274.548113,-14.932269,15.892832,0.390136,4146193167920776704,4146193167920776704,-2.055938554
79906,274.498515,-14.891333,15.906171,0.451739,4146194267444117120,4146194267444117120,
80229,274.567815,-14.822395,15.998619,0.425414,4146196535175169920,4146196535175169920,0.23982627664789544
78411,273.965015,-15.283099,15.3167,0.718908,4146199180876229504,4146199180876229504,0.21381482701812113
78462,273.98971,-15.221608,15.382123,0.727233,4146200039876156672,4146200039876156672,-3.041472383
78821,274.180411,-15.068101,15.604725,0.638328,4146208840266631936,4146208840266631936,
78581,274.05454,-15.091307,15.526514,0.734211,4146209213920694912,4146209213920694912,0.6915266883573263
78740,274.140411,-15.066417,15.587846,0.673111,4146209523158462080,4146209523158462080,0.478950549
78410,273.964809,-15.160345,15.42456,0.777533,4146210004197817472,4146210004197817472,-0.304862269
78365,273.937042,-15.081605,15.48104,0.8386,4146211309868012672,4146211309868012672,
78256,273.892717,-15.074878,15.466566,0.879436,4146211550382974336,4146211550382974336,-0.333754714
78566,274.043908,-15.007894,15.595002,0.782928,4146213818133098624,4146213818133098624,0.18079686884328963
78142,273.826458,-15.035986,15.470266,0.954222,4146224297846093312,4146224297846093312,0.11158453626036405
78121,273.815266,-14.959419,15.532429,1.000225,4146228180498645120,4146228180498645120,0.042041672
79313,274.325965,-14.963084,15.763921,0.564489,4146234403926349056,4146234403926349056,
78709,274.121275,-14.967411,15.666165,0.736442,4146236843460656896,4146236843460656896,
78788,274.163059,-14.953013,15.698025,0.707772,4146236976592841472,4146236976592841472,1.481852608374166
79481,274.373431,-14.877655,15.860888,0.564656,4146241993120590848,4146241993120590848,
79682,274.441908,-14.791528,15.968112,0.547231,4146244157775643776,4146244157775643776,
79626,274.417521,-14.693997,16.0428,0.614244,4146248280953868928,4146248280953868928,-3.274580368
79603,274.408593,-14.694769,16.038025,0.621481,4146249036858643968,4146249036858643968,0.7402138062530703
78568,274.046762,-14.833853,15.749411,0.863306,4146251304603987968,4146251304603987968,0.030284640422495922
78377,273.943107,-14.829234,15.705776,0.953628,4146254263855399424,4146254263855399424,0.6179490502709404
78537,274.026673,-14.799929,15.770011,0.896528,4146254637504671616,4146254637504671616,0.4734404932196702
79027,274.251822,-14.590552,16.057776,0.80445,4146265117225782528,4146265117225782528,0.041576836
81565,274.933505,-15.074307,15.943755,-0.005028,4146267178796672896,4146267178796672896,1.0419476101247727
